Product_ID,Product_Name,Category,Subcategory,Estimated_Total_Units_Sold_in_2025,Estimated_Revenue_in_2025_USD,Price_From_EUR,Price_To_EUR,WarehouseName,WarehouseCode,WarehouseGLN,WarehouseAddress,IsSameDayAvailable,IsNextDayAvailable,IsNormalDeliveryAvailable,Country_Of_Origin,CO2_Footprint_kg,Packaging_Type,Repairability_Score,Estimated_Lifespan_Years,Material_Recyclable_Pct,Eco_Label,Carbon_Neutral_Certified
PROD-2025-0612,Smart Womenswear Jacket,Fashion,Womenswear,81326,5245527,55.2,63.48,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,29.64,Recyclable Cardboard,,2.2,16,,FALSE
PROD-2025-0613,Flex Stock Media Masterclass,Digital Goods,Stock Media,58865,6445717.5,94.76,106.72,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,,0,Digital - No Packaging,,,,,
PROD-2025-0614,Eco Wearable Tech Case,Electronics,Wearable Tech,35872,6977104,135.24,222.64,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,USA,118.88,Foam + Plastic,6,,56,,FALSE
PROD-2025-0615,Ultra Home Gym Equipment Band,Fitness,Home Gym Equipment,86628,14683446,126.96,184.92,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,China,47.76,Foam + Plastic,,3.5,76,,FALSE
PROD-2025-0616,Zen Athleisure Hoodie,Fashion,Athleisure,33521,2480554,54.28,81.88,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,India,,Mixed Plastic+Cardboard,4,,,,FALSE
PROD-2025-0617,Eco Menswear Belt,Fashion,Menswear,11617,1126849,57.04,121.44,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,,Recyclable Cardboard,5,,32,,
PROD-2025-0618,Pure Smart Fitness Trackers Band,Fitness,Smart Fitness Trackers,95594,12761799,103.96,141.68,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,China,10.14,Foam + Plastic,5,,,,FALSE
PROD-2025-0619,Premium Charging Solutions Adapter,Electronics,Charging Solutions,80172,3687912,15.64,69,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,58.26,,6,,26,,FALSE
PROD-2025-0620,Pro Interactive Pet Toys Bowl,Pet,Interactive Pet Toys,97550,5023825,26.68,68.08,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Netherlands,16.64,Minimal Packaging,,3.3,,,FALSE
PROD-2025-0621,Aura Biodegradable Products Utensils,Eco-Friendly,Biodegradable Products,79302,4639167,46.92,60.72,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",TRUE,TRUE,TRUE,USA,31.89,Recyclable Cardboard,6,8.9,80,,FALSE
PROD-2025-0622,Sustainable Charging Solutions Earbuds,Electronics,Charging Solutions,17209,2417864.5,96.6,161.92,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,China,243.36,Recyclable Cardboard,3,,,Energy Star,FALSE
PROD-2025-0623,Smart Korean Skincare Lotion,Beauty & Skincare,Korean Skincare,29823,2937565.5,81.88,99.36,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,13.93,Plastic,2,0.9,60,,FALSE
PROD-2025-0624,Smart E-books Asset,Digital Goods,E-books,41795,3260010,30.36,113.16,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,FALSE,,0,Digital - No Packaging,,,,Fair Trade,
PROD-2025-0625,Minimalist Home Gym Equipment Bench,Fitness,Home Gym Equipment,83247,5078067,44.16,68.08,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,USA,65.18,Minimal Packaging,6,,75,,
PROD-2025-0626,Premium Biodegradable Products Straws,Eco-Friendly,Biodegradable Products,81983,12994305.5,121.44,170.2,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Germany,29.9,,4,4.1,59,Energy Star,FALSE
PROD-2025-0627,Vital Charging Solutions Watch,Electronics,Charging Solutions,60444,1873764,12.88,44.16,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",TRUE,TRUE,TRUE,,206.93,Mixed Plastic+Cardboard,,9.9,,FSC Certified,FALSE
PROD-2025-0628,Organic Interactive Pet Toys Bowl,Pet,Interactive Pet Toys,83580,9862440,69,148.12,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,Netherlands,,Mixed Plastic+Cardboard,1,1.5,,,FALSE
PROD-2025-0629,Premium SaaS Subscriptions Template,Digital Goods,SaaS Subscriptions,95876,15723664,128.8,172.96,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,,0,Digital - No Packaging,,,,,
PROD-2025-0630,Portable Personal Care Gadgets Lotion,Beauty & Skincare,Personal Care Gadgets,68080,987160,11.04,15.64,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",TRUE,TRUE,TRUE,,2.72,Mixed Plastic+Cardboard,4,,63,,
PROD-2025-0631,Glow Upcycled Fashion Sponge,Eco-Friendly,Upcycled Fashion,97924,6071288,38.64,75.44,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Sweden,11.16,,,,,,
PROD-2025-0632,Vital Footwear Jacket,Fashion,Footwear,64812,8749620,85.56,162.84,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,Bangladesh,,Foam + Plastic,,,57,,TRUE
PROD-2025-0633,Zen Pet Apparel Bed,Pet,Pet Apparel,429022,20807567,41.4,47.84,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Germany,,,,3.4,,,FALSE
PROD-2025-0634,Nano Zero-waste Kits Kit,Eco-Friendly,Zero-waste Kits,46925,1689300,26.68,39.56,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Netherlands,,,4,,,EU Ecolabel,
PROD-2025-0635,Vital Womenswear Sunglasses,Fashion,Womenswear,85657,1884454,11.96,28.52,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,Bangladesh,,Mixed Plastic+Cardboard,4,4.8,37,,FALSE
PROD-2025-0636,Vital Educational Toys Diaper,Baby,Educational Toys,12885,901950,56.12,72.68,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Germany,28.71,Minimal Packaging,6,,,,FALSE
PROD-2025-0637,Pro Phone Accessories Charger,Electronics,Phone Accessories,85532,11717884,96.6,155.48,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,Taiwan,74.47,Mixed Plastic+Cardboard,7,,,,FALSE
PROD-2025-0638,Portable Smart Home Devices Adapter,Electronics,Smart Home Devices,18485,2236685,93.84,128.8,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",TRUE,TRUE,TRUE,China,43.74,Recyclable Cardboard,,8.4,76,,FALSE
PROD-2025-0639,Ergonomic Organic Pet Food Leash,Pet,Organic Pet Food,34362,4570146,109.48,135.24,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Germany,11.91,Mixed Plastic+Cardboard,3,,,,
PROD-2025-0640,Eco Smart Fitness Trackers Band,Fitness,Smart Fitness Trackers,38808,3997224,64.4,125.12,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,USA,,,,8.2,,,
PROD-2025-0641,Eco Smart Pet Feeders Feeder,Pet,Smart Pet Feeders,77585,5120610,15.64,105.8,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",TRUE,TRUE,TRUE,USA,1.31,Minimal Packaging,3,,56,,FALSE
PROD-2025-0642,Luxe Korean Skincare Oil,Beauty & Skincare,Korean Skincare,66510,7914690,75.44,143.52,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,USA,12.72,Recyclable Cardboard,,0.4,60,,
PROD-2025-0643,Wireless Footwear Bag,Fashion,Footwear,21538,915365,36.8,41.4,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Bangladesh,5.47,Recyclable Cardboard,,,,,FALSE
PROD-2025-0644,Ultra Personal Care Gadgets Toner,Beauty & Skincare,Personal Care Gadgets,24513,3958849.5,108.56,188.6,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,France,12.83,Mixed Plastic+Cardboard,2,1.4,46,,
PROD-2025-0645,Wireless Yoga Gear Tracker,Fitness,Yoga Gear,42521,2444957.5,25.76,80.04,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,China,86.31,Recyclable Cardboard,4,,,FSC Certified,
PROD-2025-0646,Premium Menswear Hoodie,Fashion,Menswear,69918,12655158,132.48,200.56,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Turkey,24.34,Mixed Plastic+Cardboard,2,2.5,70,,TRUE
PROD-2025-0647,Luxe Baby Safety Gear Bottle,Baby,Baby Safety Gear,77537,4884831,26.68,89.24,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Netherlands,5,,,2.1,72,,FALSE
PROD-2025-0648,Glow Stock Media Preset,Digital Goods,Stock Media,74041,6626669.5,69.92,94.76,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,FALSE,USA,0,Digital - No Packaging,,,,,
PROD-2025-0649,Ultra Eco-friendly Diapers Diaper,Baby,Eco-friendly Diapers,36233,3170387.5,53.36,107.64,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,USA,10.23,Mixed Plastic+Cardboard,4,1.4,,,
PROD-2025-0650,Glow Indoor Plants Accessories Planter,Home & Garden,Indoor Plants Accessories,12549,821959.5,57.04,63.48,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,,62.34,Mixed Plastic+Cardboard,5,,39,,
PROD-2025-0651,Zen Baby Safety Gear Bottle,Baby,Baby Safety Gear,13549,2174614.5,111.32,184,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Netherlands,,Mixed Plastic+Cardboard,6,,,,
PROD-2025-0652,Ergonomic Stock Media App,Digital Goods,Stock Media,160760,22265260,103.96,150.88,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,,0,Digital - No Packaging,,,,,
PROD-2025-0653,Ergonomic Upcycled Fashion Sponge,Eco-Friendly,Upcycled Fashion,82646,12520869,108.56,170.2,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Netherlands,24.17,Biodegradable,4,2.4,,Fair Trade,FALSE
PROD-2025-0654,Pure Recovery Tools Gloves,Fitness,Recovery Tools,64795,8876915,95.68,156.4,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,China,38.32,Mixed Plastic+Cardboard,,10.4,,,FALSE
PROD-2025-0655,Pure Activewear Bench,Fitness,Activewear,29137,3365323.5,69.92,142.6,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,USA,19.05,Plastic,5,5.2,60,,FALSE
PROD-2025-0656,Pure Reusable Packaging Straws,Eco-Friendly,Reusable Packaging,86648,11567508,107.64,138,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,Sweden,38.37,Recyclable Cardboard,5,,,Fair Trade,
PROD-2025-0657,Vital Home Gym Equipment Tracker,Fitness,Home Gym Equipment,80883,13669227,126.96,184,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,China,80.27,Foam + Plastic,4,4.4,76,,FALSE
PROD-2025-0658,Swift Korean Skincare Serum,Beauty & Skincare,Korean Skincare,92862,11329164,91.08,133.4,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",TRUE,TRUE,TRUE,USA,,Plastic,1,,,,FALSE
PROD-2025-0659,Organic Home Office Decor Planter,Home & Garden,Home Office Decor,69801,7189503,90.16,99.36,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,,92.09,Plastic,,8.7,54,,FALSE
PROD-2025-0660,Nano Home Gym Equipment Bottle,Fitness,Home Gym Equipment,63656,9007324,101.2,159.16,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,USA,59.93,Recyclable Cardboard,,5.7,,,FALSE
PROD-2025-0661,Zen Wearable Tech Earbuds,Electronics,Wearable Tech,64919,4479411,33.12,93.84,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,182.46,Plastic,6,9.3,,Fair Trade,
PROD-2025-0662,Premium Smart Fitness Trackers Band,Fitness,Smart Fitness Trackers,47816,1888732,20.24,52.44,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,USA,88.39,,4,3.1,71,,
PROD-2025-0663,Organic Footwear Sunglasses,Fashion,Footwear,291188,12084302,11.04,65.32,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,Bangladesh,,Plastic,,3.7,11,,FALSE
PROD-2025-0664,Swift Smart Lighting Blender,Home & Garden,Smart Lighting,22587,2563624.5,90.16,118.68,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,,146.64,Minimal Packaging,3,,,Energy Star,
PROD-2025-0665,Organic Eco-friendly Diapers Crib,Baby,Eco-friendly Diapers,59274,1126206,11.96,23,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Netherlands,,Foam + Plastic,5,,61,,FALSE
PROD-2025-0666,Smart Charging Solutions Earbuds,Electronics,Charging Solutions,54930,2801430,13.8,80.04,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,,143.47,Plastic,7,7.3,,Energy Star,FALSE
PROD-2025-0667,Organic Upcycled Fashion Sponge,Eco-Friendly,Upcycled Fashion,62427,8115510,116.84,122.36,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,,35.84,Recyclable Cardboard,4,7.8,,Energy Star,FALSE
PROD-2025-0668,Pro Yoga Gear Dumbbell,Fitness,Yoga Gear,90600,15809700,116.84,204.24,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,38.43,Plastic,4,,43,Fair Trade,FALSE
PROD-2025-0669,Luxe Footwear Jacket,Fashion,Footwear,90946,9458384,89.24,102.12,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,China,15.18,Mixed Plastic+Cardboard,5,2.6,,Cradle to Cradle,
PROD-2025-0670,Smart Womenswear Leggings,Fashion,Womenswear,90040,7608380,50.6,104.88,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Portugal,37.43,Minimal Packaging,,4,,,FALSE
PROD-2025-0671,Portable E-books Masterclass,Digital Goods,E-books,96181,11012724.5,68.08,142.6,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,,0,Digital - No Packaging,,,,,
PROD-2025-0672,Glow Yoga Gear Shorts,Fitness,Yoga Gear,46204,8155006,116.84,207.92,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,China,59.51,Plastic,5,,60,,
PROD-2025-0673,Glow Pet Apparel Bed,Pet,Pet Apparel,31319,3147559.5,86.48,98.44,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,,17.97,Plastic,1,,72,,FALSE
PROD-2025-0674,Luxe Biodegradable Products Sponge,Eco-Friendly,Biodegradable Products,97157,12144625,111.32,118.68,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Netherlands,,Recyclable Cardboard,,,59,,
PROD-2025-0675,Ergonomic Yoga Gear Tracker,Fitness,Yoga Gear,74129,6152707,42.32,110.4,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",TRUE,TRUE,TRUE,China,42.09,Minimal Packaging,,,35,,FALSE
PROD-2025-0676,Flex Fragrances Serum,Beauty & Skincare,Fragrances,65510,8090485,80.04,147.2,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,China,,,,,,Energy Star,FALSE
PROD-2025-0677,Wireless Eco-friendly Cleaning Diffuser,Home & Garden,Eco-friendly Cleaning,383680,26473920,37.72,89.24,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,,,Foam + Plastic,8,10.2,,,FALSE
PROD-2025-0678,Flex E-books Template,Digital Goods,E-books,349564,50162434,119.6,144.44,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,USA,0,Digital - No Packaging,,,,Energy Star,
PROD-2025-0679,Eco Sustainable Apparel Dress,Fashion,Sustainable Apparel,86850,14243400,118.68,183.08,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Turkey,13.7,Recyclable Cardboard,2,4.4,7,Fair Trade,FALSE
PROD-2025-0680,Nano Smart Lighting Cleaner,Home & Garden,Smart Lighting,69783,7466781,59.8,137.08,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,Italy,79.86,Plastic,,,34,,FALSE
PROD-2025-0681,Premium Stock Media Masterclass,Digital Goods,Stock Media,99177,14876550,125.12,150.88,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,,0,Digital - No Packaging,,,,,
PROD-2025-0682,Smart Zero-waste Kits Utensils,Eco-Friendly,Zero-waste Kits,66650,7598100,88.32,121.44,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",TRUE,TRUE,TRUE,,13.25,Minimal Packaging,4,5.8,,,FALSE
PROD-2025-0683,Organic Eco-friendly Diapers Monitor,Baby,Eco-friendly Diapers,85557,10822960.5,105.8,126.96,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Germany,28.36,Plastic,5,2.3,18,,FALSE
PROD-2025-0684,Zen Online Courses Asset,Digital Goods,Online Courses,44698,4916780,88.32,114.08,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,USA,0,Digital - No Packaging,,,,,
PROD-2025-0685,Premium Organic Baby Clothing Swaddle,Baby,Organic Baby Clothing,50271,9601761,137.08,214.36,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,,24.86,,6,4.1,7,,
PROD-2025-0686,Pure Accessories Hoodie,Fashion,Accessories,35475,2784787.5,69,75.44,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,,,Mixed Plastic+Cardboard,4,1.9,,,TRUE
PROD-2025-0687,Premium Yoga Gear Roller,Fitness,Yoga Gear,25021,3865744.5,121.44,162.84,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,China,29.94,Plastic,,8.6,12,,FALSE
PROD-2025-0688,Ultra Baby Safety Gear Carrier,Baby,Baby Safety Gear,438142,81275341,133.4,207.92,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,USA,9.28,Mixed Plastic+Cardboard,2,,,,
PROD-2025-0689,Flex Athleisure Sneakers,Fashion,Athleisure,26929,1521488.5,25.76,78.2,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,33.98,Minimal Packaging,1,,38,,
PROD-2025-0690,Aura Home Office Decor Mug,Home & Garden,Home Office Decor,92385,7436992.5,34.04,114.08,Bol - Ingram Micro,INGRAM,8.71242E+12,"Veerweg 16, 5145 NS Waalwijk",TRUE,TRUE,TRUE,Germany,87.64,Recyclable Cardboard,6,,,,FALSE
PROD-2025-0691,Organic Zero-waste Kits Composter,Eco-Friendly,Zero-waste Kits,25942,3281663,79.12,153.64,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,,70.3,,6,2.3,43,,
PROD-2025-0692,Pro Smart Home Devices Power Bank,Electronics,Smart Home Devices,66825,6381787.5,75.44,100.28,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,,,3,3.9,,,FALSE
PROD-2025-0693,Pro Smart Lighting Organizer,Home & Garden,Smart Lighting,67219,9074565,117.76,130.64,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,Germany,87.55,Mixed Plastic+Cardboard,6,,,,
PROD-2025-0694,Sustainable Recovery Tools Band,Fitness,Recovery Tools,52603,7232912.5,118.68,134.32,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,Taiwan,79.43,Foam + Plastic,7,,53,,FALSE
PROD-2025-0695,Smart Charging Solutions Stand,Electronics,Charging Solutions,94190,16718725,137.08,189.52,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,South Korea,43.49,Biodegradable,8,5.5,,,FALSE
PROD-2025-0696,Organic Yoga Gear Scale,Fitness,Yoga Gear,16626,565284,11.96,50.6,Bol - BFC XL 2,BFCXL2,8.71425E+12,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,China,,Minimal Packaging,5,3.7,,,FALSE
PROD-2025-0697,Portable Hair Care Tools Perfume,Beauty & Skincare,Hair Care Tools,59516,4761280,69,78.2,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,France,10.27,Mixed Plastic+Cardboard,3,,,,FALSE
PROD-2025-0698,Eco E-books Guide,Digital Goods,E-books,90118,9642626,69.92,126.96,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,UK,0,Digital - No Packaging,,,,EU Ecolabel,
PROD-2025-0699,Ultra Recovery Tools Bottle,Fitness,Recovery Tools,62213,7932157.5,100.28,134.32,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Taiwan,,,4,4.2,54,,FALSE
PROD-2025-0700,Glow Pet Apparel Brush,Pet,Pet Apparel,76097,10425289,81.88,170.2,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,USA,19.89,,3,4.6,60,,FALSE
PROD-2025-0701,Aura Smart Fitness Trackers Mat,Fitness,Smart Fitness Trackers,24778,1672515,31.28,92.92,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,61.39,Mixed Plastic+Cardboard,6,,40,Fair Trade,FALSE
PROD-2025-0702,Luxe Home Gym Equipment Gloves,Fitness,Home Gym Equipment,97965,18172507.5,138,203.32,Bol - BFC XL,BFCXL,8.71425E+12,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,China,35.26,Recyclable Cardboard,4,5.5,45,,FALSE
PROD-2025-0703,Zen Footwear Belt,Fashion,Footwear,51987,6680329.5,104.88,131.56,Bol - BFC Site 1,BFC1,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Portugal,38.41,Mixed Plastic+Cardboard,,,26,,FALSE
PROD-2025-0704,Pro Pet Apparel Feeder,Pet,Pet Apparel,42936,5130852,80.96,138.92,Bol - BFC Site 2,BFC2,8.71425E+12,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,,Mixed Plastic+Cardboard,5,,19,,
